# Obs_ID   RA[deg]        Dec[deg]     filt dt[s]
2051g9309 103.8250041846 9.32819575   g    20
2051r9309 103.8250041846 9.32819575   r    20
2051i9309 103.8250041846 9.32819575   i    20
2021i9309 102.4592856726 11.99808323  i    20
2021r9309 102.4592856726 11.99808323  r    20
2021g9309 102.4592856726 11.99808323  g    20
2021g0309 102.4592856726 11.99808323  g    20
2021r0309 102.4592856726 11.99808323  r    20
2021i0309 102.4592856726 11.99808323  i    20
2051i0309 103.8250041846 9.32819575   i    20
2051r0309 103.8250041846 9.32819575   r    20
2051g0309 103.8250041846 9.32819575   g    20
2081g0309 105.1824431176 6.65926302   g    20
2081r0309 105.1824431176 6.65926302   r    20
2081i0309 105.1824431176 6.65926302   i    20
2111i0309 106.5376108573 3.99278039   i    20
2111r0309 106.5376108573 3.99278039   r    20
2111g0309 106.5376108573 3.99278039   g    20
2141g0309 107.8963781778 1.3302442    g    20
2141r0309 107.8963781778 1.3302442    r    20
2141i0309 107.8963781778 1.3302442    i    20
2171i0309 109.2645692593 -1.32682329  i    20
2171r0309 109.2645692593 -1.32682329  r    20
2171g0309 109.2645692593 -1.32682329  g    20
2201g0309 110.6480488657 -3.97684893  g    20
2201r0309 110.6480488657 -3.97684893  r    20
2201i0309 110.6480488657 -3.97684893  i    20
2231i0309 112.0528079563 -6.61818287  i    20
2231r0309 112.0528079563 -6.61818287  r    20
2231g0309 112.0528079563 -6.61818287  g    20
2261g0309 113.4850499381 -9.2490713   g    20
2261r0309 113.4850499381 -9.2490713   r    20
2261i0309 113.4850499381 -9.2490713   i    20
2291i0309 114.9512792316 -11.8676266  i    20
2291r0309 114.9512792316 -11.8676266  r    20
2291g0309 114.9512792316 -11.8676266  g    20
2321g0309 116.4583940353 -14.47179442 g    20
2321r0309 116.4583940353 -14.47179442 r    20
2321i0309 116.4583940353 -14.47179442 i    20
2320i0309 107.2676381593 -19.23154822 i    20
2320r0309 107.2676381593 -19.23154822 r    20
2320g0309 107.2676381593 -19.23154822 g    20
2290g0309 105.8438380104 -16.5668878  g	   20
2290r0309 105.8438380104 -16.5668878  r	   20
2290i0309 105.8438380104 -16.5668878  i	   20
2260i0309 104.4466367117 -13.89892227 i    20
2260r0309 104.4466367117 -13.89892227 r    20
2260g0309 104.4466367117 -13.89892227 g    20
2230g0309 103.0691062184 -11.22927899 g    20
2230r0309 103.0691062184 -11.22927899 r    20
2230i0309 103.0691062184 -11.22927899 i    20
2200i0309 101.7047487654 -8.55951219  i    20
2200r0309 101.7047487654 -8.55951219  r    20
2200g0309 101.7047487654 -8.55951219  g    20
2170g0309 100.3473810925 -5.8911321   g    20
2170r0309 100.3473810925 -5.8911321   r    20
2170i0309 100.3473810925 -5.8911321   i    20
2140i0309 98.9910304922  -3.22563177  i    20
2140r0309 98.9910304922  -3.22563177  r    20
2140g0309 98.9910304922  -3.22563177  g    20
2110g0309 97.6298391839  -0.56451246  g    20
2110r0309 97.6298391839  -0.56451246  r    20
2110i0309 97.6298391839  -0.56451246  i    20
2080i0309 96.2579744610  2.09069148   i    20
2080r0309 96.2579744610  2.09069148   r    20
2080g0309 96.2579744610  2.09069148   g    20
2050g0309 94.8695419856  4.73838752   g    20
2050r0309 94.8695419856  4.73838752   r    20
2050i0309 94.8695419856  4.73838752   i    20
2020i0309 93.4585000169  7.37689878   i    20
2020r0309 93.4585000169  7.37689878   r    20
2020g0309 93.4585000169  7.37689878   g    20
