# Obs_ID   RA[deg]        Dec[deg]     filt dt[s]
2051g9323 103.8250041846 9.32819575   g    20
2051r9323 103.8250041846 9.32819575   r    20
2051i9323 103.8250041846 9.32819575   i    20
2021i9323 102.4592856726 11.99808323  i    20
2021r9323 102.4592856726 11.99808323  r    20
2021g9323 102.4592856726 11.99808323  g    20
2021g0323 102.4592856726 11.99808323  g    20
2021r0323 102.4592856726 11.99808323  r    20
2021i0323 102.4592856726 11.99808323  i    20
2051i0323 103.8250041846 9.32819575   i    20
2051r0323 103.8250041846 9.32819575   r    20
2051g0323 103.8250041846 9.32819575   g    20
2081g0323 105.1824431176 6.65926302   g    20
2081r0323 105.1824431176 6.65926302   r    20
2081i0323 105.1824431176 6.65926302   i    20
2111i0323 106.5376108573 3.99278039   i    20
2111r0323 106.5376108573 3.99278039   r    20
2111g0323 106.5376108573 3.99278039   g    20
2141g0323 107.8963781778 1.3302442    g    20
2141r0323 107.8963781778 1.3302442    r    20
2141i0323 107.8963781778 1.3302442    i    20
2171i0323 109.2645692593 -1.32682329  i    20
2171r0323 109.2645692593 -1.32682329  r    20
2171g0323 109.2645692593 -1.32682329  g    20
2201g0323 110.6480488657 -3.97684893  g    20
2201r0323 110.6480488657 -3.97684893  r    20
2201i0323 110.6480488657 -3.97684893  i    20
2231i0323 112.0528079563 -6.61818287  i    20
2231r0323 112.0528079563 -6.61818287  r    20
2231g0323 112.0528079563 -6.61818287  g    20
2261g0323 113.4850499381 -9.2490713   g    20
2261r0323 113.4850499381 -9.2490713   r    20
2261i0323 113.4850499381 -9.2490713   i    20
2291i0323 114.9512792316 -11.8676266  i    20
2291r0323 114.9512792316 -11.8676266  r    20
2291g0323 114.9512792316 -11.8676266  g    20
2321g0323 116.4583940353 -14.47179442 g    20
2321r0323 116.4583940353 -14.47179442 r    20
2321i0323 116.4583940353 -14.47179442 i    20
2320i0323 107.2676381593 -19.23154822 i    20
2320r0323 107.2676381593 -19.23154822 r    20
2320g0323 107.2676381593 -19.23154822 g    20
2290g0323 105.8438380104 -16.5668878  g	   20
2290r0323 105.8438380104 -16.5668878  r	   20
2290i0323 105.8438380104 -16.5668878  i	   20
2260i0323 104.4466367117 -13.89892227 i    20
2260r0323 104.4466367117 -13.89892227 r    20
2260g0323 104.4466367117 -13.89892227 g    20
2230g0323 103.0691062184 -11.22927899 g    20
2230r0323 103.0691062184 -11.22927899 r    20
2230i0323 103.0691062184 -11.22927899 i    20
2200i0323 101.7047487654 -8.55951219  i    20
2200r0323 101.7047487654 -8.55951219  r    20
2200g0323 101.7047487654 -8.55951219  g    20
2170g0323 100.3473810925 -5.8911321   g    20
2170r0323 100.3473810925 -5.8911321   r    20
2170i0323 100.3473810925 -5.8911321   i    20
2140i0323 98.9910304922  -3.22563177  i    20
2140r0323 98.9910304922  -3.22563177  r    20
2140g0323 98.9910304922  -3.22563177  g    20
2110g0323 97.6298391839  -0.56451246  g    20
2110r0323 97.6298391839  -0.56451246  r    20
2110i0323 97.6298391839  -0.56451246  i    20
2080i0323 96.2579744610  2.09069148   i    20
2080r0323 96.2579744610  2.09069148   r    20
2080g0323 96.2579744610  2.09069148   g    20
2050g0323 94.8695419856  4.73838752   g    20
2050r0323 94.8695419856  4.73838752   r    20
2050i0323 94.8695419856  4.73838752   i    20
2020i0323 93.4585000169  7.37689878   i    20
2020r0323 93.4585000169  7.37689878   r    20
2020g0323 93.4585000169  7.37689878   g    20
