# Obs_ID   RA[deg]        Dec[deg]     filt dt[s]
2051g9317 103.8250041846 9.32819575   g    20
2051r9317 103.8250041846 9.32819575   r    20
2051i9317 103.8250041846 9.32819575   i    20
2021i9317 102.4592856726 11.99808323  i    20
2021r9317 102.4592856726 11.99808323  r    20
2021g9317 102.4592856726 11.99808323  g    20
2021g0317 102.4592856726 11.99808323  g    20
2021r0317 102.4592856726 11.99808323  r    20
2021i0317 102.4592856726 11.99808323  i    20
2051i0317 103.8250041846 9.32819575   i    20
2051r0317 103.8250041846 9.32819575   r    20
2051g0317 103.8250041846 9.32819575   g    20
2081g0317 105.1824431176 6.65926302   g    20
2081r0317 105.1824431176 6.65926302   r    20
2081i0317 105.1824431176 6.65926302   i    20
2111i0317 106.5376108573 3.99278039   i    20
2111r0317 106.5376108573 3.99278039   r    20
2111g0317 106.5376108573 3.99278039   g    20
2141g0317 107.8963781778 1.3302442    g    20
2141r0317 107.8963781778 1.3302442    r    20
2141i0317 107.8963781778 1.3302442    i    20
2171i0317 109.2645692593 -1.32682329  i    20
2171r0317 109.2645692593 -1.32682329  r    20
2171g0317 109.2645692593 -1.32682329  g    20
2201g0317 110.6480488657 -3.97684893  g    20
2201r0317 110.6480488657 -3.97684893  r    20
2201i0317 110.6480488657 -3.97684893  i    20
2231i0317 112.0528079563 -6.61818287  i    20
2231r0317 112.0528079563 -6.61818287  r    20
2231g0317 112.0528079563 -6.61818287  g    20
2261g0317 113.4850499381 -9.2490713   g    20
2261r0317 113.4850499381 -9.2490713   r    20
2261i0317 113.4850499381 -9.2490713   i    20
2291i0317 114.9512792316 -11.8676266  i    20
2291r0317 114.9512792316 -11.8676266  r    20
2291g0317 114.9512792316 -11.8676266  g    20
2321g0317 116.4583940353 -14.47179442 g    20
2321r0317 116.4583940353 -14.47179442 r    20
2321i0317 116.4583940353 -14.47179442 i    20
2320i0317 107.2676381593 -19.23154822 i    20
2320r0317 107.2676381593 -19.23154822 r    20
2320g0317 107.2676381593 -19.23154822 g    20
2290g0317 105.8438380104 -16.5668878  g	   20
2290r0317 105.8438380104 -16.5668878  r	   20
2290i0317 105.8438380104 -16.5668878  i	   20
2260i0317 104.4466367117 -13.89892227 i    20
2260r0317 104.4466367117 -13.89892227 r    20
2260g0317 104.4466367117 -13.89892227 g    20
2230g0317 103.0691062184 -11.22927899 g    20
2230r0317 103.0691062184 -11.22927899 r    20
2230i0317 103.0691062184 -11.22927899 i    20
2200i0317 101.7047487654 -8.55951219  i    20
2200r0317 101.7047487654 -8.55951219  r    20
2200g0317 101.7047487654 -8.55951219  g    20
2170g0317 100.3473810925 -5.8911321   g    20
2170r0317 100.3473810925 -5.8911321   r    20
2170i0317 100.3473810925 -5.8911321   i    20
2140i0317 98.9910304922  -3.22563177  i    20
2140r0317 98.9910304922  -3.22563177  r    20
2140g0317 98.9910304922  -3.22563177  g    20
2110g0317 97.6298391839  -0.56451246  g    20
2110r0317 97.6298391839  -0.56451246  r    20
2110i0317 97.6298391839  -0.56451246  i    20
2080i0317 96.2579744610  2.09069148   i    20
2080r0317 96.2579744610  2.09069148   r    20
2080g0317 96.2579744610  2.09069148   g    20
2050g0317 94.8695419856  4.73838752   g    20
2050r0317 94.8695419856  4.73838752   r    20
2050i0317 94.8695419856  4.73838752   i    20
2020i0317 93.4585000169  7.37689878   i    20
2020r0317 93.4585000169  7.37689878   r    20
2020g0317 93.4585000169  7.37689878   g    20
