# Obs_ID   RA[deg]        Dec[deg]     filt dt[s]
2051g9311 103.8250041846 9.32819575   g    20
2051r9311 103.8250041846 9.32819575   r    20
2051i9311 103.8250041846 9.32819575   i    20
2021i9311 102.4592856726 11.99808323  i    20
2021r9311 102.4592856726 11.99808323  r    20
2021g9311 102.4592856726 11.99808323  g    20
2021g0311 102.4592856726 11.99808323  g    20
2021r0311 102.4592856726 11.99808323  r    20
2021i0311 102.4592856726 11.99808323  i    20
2051i0311 103.8250041846 9.32819575   i    20
2051r0311 103.8250041846 9.32819575   r    20
2051g0311 103.8250041846 9.32819575   g    20
2081g0311 105.1824431176 6.65926302   g    20
2081r0311 105.1824431176 6.65926302   r    20
2081i0311 105.1824431176 6.65926302   i    20
2111i0311 106.5376108573 3.99278039   i    20
2111r0311 106.5376108573 3.99278039   r    20
2111g0311 106.5376108573 3.99278039   g    20
2141g0311 107.8963781778 1.3302442    g    20
2141r0311 107.8963781778 1.3302442    r    20
2141i0311 107.8963781778 1.3302442    i    20
2171i0311 109.2645692593 -1.32682329  i    20
2171r0311 109.2645692593 -1.32682329  r    20
2171g0311 109.2645692593 -1.32682329  g    20
2201g0311 110.6480488657 -3.97684893  g    20
2201r0311 110.6480488657 -3.97684893  r    20
2201i0311 110.6480488657 -3.97684893  i    20
2231i0311 112.0528079563 -6.61818287  i    20
2231r0311 112.0528079563 -6.61818287  r    20
2231g0311 112.0528079563 -6.61818287  g    20
2261g0311 113.4850499381 -9.2490713   g    20
2261r0311 113.4850499381 -9.2490713   r    20
2261i0311 113.4850499381 -9.2490713   i    20
2291i0311 114.9512792316 -11.8676266  i    20
2291r0311 114.9512792316 -11.8676266  r    20
2291g0311 114.9512792316 -11.8676266  g    20
2321g0311 116.4583940353 -14.47179442 g    20
2321r0311 116.4583940353 -14.47179442 r    20
2321i0311 116.4583940353 -14.47179442 i    20
2320i0311 107.2676381593 -19.23154822 i    20
2320r0311 107.2676381593 -19.23154822 r    20
2320g0311 107.2676381593 -19.23154822 g    20
2290g0311 105.8438380104 -16.5668878  g	   20
2290r0311 105.8438380104 -16.5668878  r	   20
2290i0311 105.8438380104 -16.5668878  i	   20
2260i0311 104.4466367117 -13.89892227 i    20
2260r0311 104.4466367117 -13.89892227 r    20
2260g0311 104.4466367117 -13.89892227 g    20
2230g0311 103.0691062184 -11.22927899 g    20
2230r0311 103.0691062184 -11.22927899 r    20
2230i0311 103.0691062184 -11.22927899 i    20
2200i0311 101.7047487654 -8.55951219  i    20
2200r0311 101.7047487654 -8.55951219  r    20
2200g0311 101.7047487654 -8.55951219  g    20
2170g0311 100.3473810925 -5.8911321   g    20
2170r0311 100.3473810925 -5.8911321   r    20
2170i0311 100.3473810925 -5.8911321   i    20
2140i0311 98.9910304922  -3.22563177  i    20
2140r0311 98.9910304922  -3.22563177  r    20
2140g0311 98.9910304922  -3.22563177  g    20
2110g0311 97.6298391839  -0.56451246  g    20
2110r0311 97.6298391839  -0.56451246  r    20
2110i0311 97.6298391839  -0.56451246  i    20
2080i0311 96.2579744610  2.09069148   i    20
2080r0311 96.2579744610  2.09069148   r    20
2080g0311 96.2579744610  2.09069148   g    20
2050g0311 94.8695419856  4.73838752   g    20
2050r0311 94.8695419856  4.73838752   r    20
2050i0311 94.8695419856  4.73838752   i    20
2020i0311 93.4585000169  7.37689878   i    20
2020r0311 93.4585000169  7.37689878   r    20
2020g0311 93.4585000169  7.37689878   g    20
